user_id,primary_affiliation,department
e3672d9c-c7c2-4b35-94ce-86d2d7f29e6c,Student,'25
135a04ac-6804-4781-8d6a-da353a1da58f,Student,'27
32aaebca-c4e0-4410-9ca8-79ac48667690,Student,'28
41843fb0-fcda-4c06-a093-dd239dae6e40,Student,'28
327d5908-b420-40f0-aa6f-deff84e53d21,Student,'27
9251d61f-b9cb-40f1-82a0-a5a137b25ae3,Student,'28
a2b8af6a-3af5-4962-a7ca-d769e62c8cdf,Student,'25
ecc14c48-6408-4588-9ea4-c14540579bc9,Student,'25
128a01f1-84ed-4aa2-ac4b-2749fef914e3,Student,'25
3e92c791-d341-4483-949f-21a92b704c29,Student,UG
5cfc02d2-19fc-4e19-99ce-e76155f16935,Student,'27
07a59ff5-00a3-4394-9b32-ee9c9f9715c7,Staff,Spanish & Portuguese
3daa065b-9997-46d4-bae1-1aedc358e9da,Student,'28
3ad405cf-054c-48b3-abd0-779ae62b1caf,Student,'28
9d556367-95a7-4b1f-9d76-ee09f97499e9,Student,'28
0b5a4ca1-963e-4916-b98b-f69c5b86702f,Student,'28
87fa5331-213e-42c5-9b9f-52a075214e02,Student,'27
4d149513-9f81-41db-a284-2b2257f9eb92,Faculty,Inst for Writing Rhetoric
d815b519-1441-43f2-8185-3fbe523e6f82,Staff,Biomed Data Sci
6d60dd6a-6a5e-46eb-8b5e-0198b69c099f,Student,TH
f266c152-161e-4d56-a8ca-aac84151d2f7,Student,'28
d4297dd5-f543-4f31-9718-f4a349d7870e,Faculty,Neukom Institute
7d610b81-d43f-46a3-9694-3767318eb2c4,Student,'27
33f03487-9818-45ed-b837-9531198e26e5,Student,'27
ddd302de-58c2-4a67-8bf5-3d592bbe7899,Student,'26
146dbda4-08cf-48e1-b30d-7a865ad39a74,Student,'27
219cc055-2965-433d-a62c-89d0b95c733f,Student,'25
2ec78203-267a-41e7-a73b-06a5a66e3da9,Staff,Network Engineering
47ff506c-ad62-4b05-ba21-4d8357db5c9d,Student,'27
1b34d6a0-9841-43fc-bd92-e3badbf6546a,Student,'25
9159db11-0cc2-491b-b91f-ddb015d900c3,Faculty,Sociology
05945efe-9a47-422d-b7cb-210960ebd0c2,Student,'25
46106f5c-ad6c-4498-bf6e-ffe4499a38cf,Faculty,Sociology
dedb78eb-4381-4ffb-b862-aa3391337e9f,Student,'26
461b7477-7771-400a-94e3-0164296b5059,Student,'26
7493d869-0ac6-4935-b129-369d48d9918d,Student,'26
3000af70-a1e7-4124-9aac-6b9e48ac1568,Faculty,Sociology
329c4a6c-edf0-4303-89d1-f6ac9d1ad7e1,Student,'28
dc88f68a-f0f3-4d10-87c7-e896b0bc32f9,Student,DM
5fb96617-64d3-4ef9-9900-1abefbdc01c3,Student,'25
d7c26be0-062c-4a76-af5b-7cf0014305db,Student,'26
9ca42178-9b78-4c2a-93df-8397ab919857,Student,'25
19f512b1-1a18-4500-ba78-82357b566d74,Faculty,Micro Immuno
dbc5eae8-cfea-4ff8-aa23-c89243b9439f,Student,'27
66507769-cb02-4fb8-9a87-ad1e86785eb4,Faculty,Spanish & Portuguese
a73c78df-bd03-4225-8327-74806733c414,Student,'26
5dc63c3a-dbbb-4380-99a5-3b16b190ae66,Student,'28
46807f08-90ec-4e8b-b8cd-b23e4d405d2d,Staff,Thayer School
baa79620-d73b-4a1e-84f0-e0753471300b,Faculty,Government
92676ddd-ecd0-414f-931e-928731ef1c6d,Student,'28
2567763c-4670-465f-81ac-bdc8bcc8b307,Faculty,Inst for Writing Rhetoric
df952782-0990-429c-acb4-0f6bfc4590e4,Student,'27
cd385498-1c6a-495d-8507-1ff56aaea127,Faculty,Health Pol Clin Prac
c5e5bac2-f3f8-40a6-92c2-84a5ae513195,Student,'26
c9d44dba-da74-42c7-9a07-8e8d60221b7f,Student,'28
bed5accd-36a4-47a8-81d7-9b73e96515e4,Faculty,Linguistics
31be4abd-12de-4935-8306-266802ce10ca,Member,Computer Science
7a6af2c5-5310-4fd5-9e96-b7c5e827bb98,Student,'28
60d7fcc6-7b84-4a04-95bd-0d90506476ed,Staff,Campus IT Support
d5e47ebb-dba5-4161-b536-32cad31bc275,Faculty,Chemistry
4f406a9d-725e-4628-9c07-b276be1bfb46,Student,'25
d92f5c4f-6e2a-4c06-9523-398a01215df8,Student,'27
1b0c392a-3980-4d29-b968-bc8f30a16e7e,Student,'25
5198986a-7ce4-4fef-b227-0004aeca791e,Student,GRLS
1cdf35be-b8f5-4381-833e-1f78556cabed,Student,'28
bacafbff-045f-4474-a00a-34559bdf5461,Faculty,PBS
6a03fc1d-927f-4532-b95f-972c1439c318,Staff,Procurement Svcs
bf720248-ef23-4e4b-8cdc-2a72127c2fbf,Staff,Sustainability
79b97f57-605d-4d25-9916-cf5d0e457493,Student,GR
2d8d03d2-1c9c-4787-bf7c-9c00002ea18d,Staff,Epidemiology
84872f9b-0809-44aa-8bed-5ad1749d7d4a,Student,DM
8ea14e4e-1743-4469-87fb-8148523b3f31,Staff,Tuck Facilities
eebd2bb2-4a80-4bba-b20b-fa705d085ba4,Faculty,Biological Sciences
a19df335-3553-43ef-ad18-be1f047eb7c9,Staff,Tuck Adms & Fin Aid
a8aebe45-e5d0-4e33-91aa-3ea899ae3279,Faculty,ASCL
5f613a3b-d649-4cd2-a3e3-1af4c49dcdc1,Student,'25
17648f94-beaf-4f28-85da-7f28bb75a844,Student,'25
c362aa87-476b-4449-989f-7373faedece1,Faculty,Sociology
94a12335-9c7f-4ea9-956b-738dd13bd688,Student,'25
d8a15975-315a-4399-a410-2107a718e807,Staff,Hopkins Ctr for the Arts
411f7382-de96-4f91-b224-886986173ec5,Student,GR
32fb2463-38f5-4d4b-8d4a-77155e61e2d3,Staff,Sustainability
355ec347-c379-4a8c-8aab-342178d5d80b,Student,'25
f6bed832-0372-4e91-8ef8-e09ba9b9a775,Student,'28
5f8b3da3-3bfc-448c-9e45-1c1dc997072b,Staff,Digital Online Lning
96861505-9dcc-44e7-b39f-54d6d0c0a9c7,Faculty,Health Pol Clin Prac
074938bf-2076-4e1c-b8b9-50335b5cc5fd,Faculty,Health Pol Clin Prac
82fa3bfc-cbcd-4dd0-ae51-fab27ae76d0d,Student,'28
e9a7efc3-f5a2-49e5-a9c7-3dbf528941b8,Staff,FOM
b07a5381-292a-42ed-9032-2ed823456190,Student,'25
65ad932b-ab23-4c68-b9f3-5d105771fe73,Student,'27
3a8493fc-c19a-49c9-b246-74371565a123,Student,'28
8142d271-6c57-4f44-9c0d-5d9af30288ba,Student,TH
bc547085-6142-40d8-8aa3-a1875eba43b1,Student,GR
37f57b5d-b1ac-42b1-80c5-52f92a35acde,Student,'25
2831e0b2-9566-4e2b-a40a-90eeb242bf87,Staff,Grad & Adv Studies
5b947a95-499c-4d55-94ce-95e5b0c75720,Student,GRLS
d1726043-6577-42a4-9073-ad04f24a35e1,Staff,Classroom Technology Svcs
73594b29-07d2-424e-bde7-a91b2b4d7a4a,Student,'28
9107176a-6ed3-462c-be75-189eac7884a0,Staff,Dart Alumni Mag
7bc38546-e2ef-40ac-b7ce-e8b23a07797a,Staff,ITC Strategic Init
